t,stamp,label,moving,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,meas_waist,meas_shoulder,meas_elbow,meas_wrist_angle,meas_wrist_rotate,enc_x,enc_y,enc_z,enc_qx,enc_qy,enc_qz,enc_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,fk_x,fk_y,fk_z,fk_pitch
7.421845436096191,1788958786.6971028,sweep0_home->reach_far,1,0.0,-1.2,1.3175,-0.05,0.0,0.0,-1.21491277217865,1.3483691215515137,-0.08590292930603027,-0.0076699042692780495,0.1837749402620689,0.0,0.17634096502353375,-0.003833908405603797,0.023223754574756283,8.906242379069197e-05,0.9997229368368387,0.12381935876519262,0.006387913507801743,0.21807589651803405,-0.05334990800663651,0.022386489987522604,-0.6926625052122994,0.7189376094312658,0.1854916303297932,0.0,0.1772454591983326,0.06749999999999994
7.456671953201294,1788958786.7304602,sweep0_home->reach_far,1,0.0,-1.1957142857142857,1.3129642857142858,-0.045,0.0,0.0,-1.211844801902771,1.3437671661376953,-0.08283496648073196,-0.0076699042692780495,0.18414089952508503,0.0,0.1768801364121764,-0.0038338700406564848,0.023650477370502083,9.069889330958514e-05,0.9997129328634142,0.12449158809267707,0.00644179640398968,0.21884315919428038,-0.054119722621510595,0.02191874343922499,-0.6924780735127748,0.7190721396448708,0.1858772157758889,0.0,0.17705189987306943,0.07225000000000008
7.4918434619903564,1788958786.7638175,sweep0_home->reach_far,1,0.0,-1.1914285714285715,1.3084285714285715,-0.04000000000000001,0.0,0.0,-1.2103108167648315,1.3422331809997559,-0.07976700365543365,-0.0076699042692780495,0.18444996423036703,0.0,0.17683682029877257,-0.0038336869936074097,0.025588619040333837,9.813161028087947e-05,0.9996652018500147,0.12492131160954806,0.0064544486208118436,0.21872432899714223,-0.056027118862804114,0.023112451619568597,-0.6928574529343279,0.718523017338639,0.1862614505182631,0.0,0.17685673607285657,0.07699999999999999
7.526638746261597,1788958786.797175,sweep0_home->reach_far,1,0.0,-1.187142857142857,1.3038928571428572,-0.035,0.0,0.0,-1.2057089805603027,1.3360973596572876,-0.07209710031747818,-0.0076699042692780495,0.1847380945136591,0.0,0.17641756717909673,-0.003833400300242898,0.028359073538634476,0.00010875622275799734,0.9995904442131549,0.12541070298242551,0.006462488480748421,0.21832590153956583,-0.05827243315263734,0.025964155030755623,-0.6926655198440154,0.7184320871225273,0.18664432781535756,0.0,0.17665997521516955,0.08175000000000013
7.561878681182861,1788958786.8305326,sweep0_home->reach_far,1,0.0,-1.1828571428571428,1.2993571428571429,-0.03,0.0,0.0,-1.2011070251464844,1.3345633745193481,-0.06596117466688156,-0.0076699042692780495,0.18504066562362184,0.0,0.17547969594800286,-0.003832986411937128,0.03193722773746265,0.00012247834011067124,0.9994825194562772,0.12598334905178082,0.006467177007618501,0.21795910150597697,-0.060042053827195345,0.026935946483562,-0.6926261950352409,0.7182884939286245,0.1870258409653412,0.0,0.17646162474568317,0.08650000000000005
7.596923828125,1788958786.86389,sweep0_home->reach_far,1,0.0,-1.1785714285714286,1.2948214285714286,-0.024999999999999994,0.0,0.0,-1.1980390548706055,1.3314954042434692,-0.061359234154224396,-0.0076699042692780495,0.18533760144356587,0.0,0.1744434237921168,-0.003832498319664721,0.03569855302277918,0.00013690291325611906,0.9993552454089096,0.1265862100014763,0.006469014602284258,0.21727837359192909,-0.0632016292859673,0.02989136240207966,-0.6922742461460657,0.7182398127591116,0.18740598330622776,0.0,0.17626169213806336,0.09124999999999997
7.6322572231292725,1788958786.897247,sweep0_home->reach_far,1,0.0,-1.1742857142857144,1.2902857142857143,-0.020000000000000004,0.0,0.0,-1.193437099456787,1.3299614191055298,-0.05675728991627693,-0.0076699042692780495,0.18562708395119573,0.0,0.17336639069593923,-0.0038319445883048748,0.03953428383735426,0.00015161282944366,0.9992108554332713,0.12727457298065087,0.006466576328198035,0.21682796776099467,-0.06603313958969517,0.031204002025494105,-0.6918388325976926,0.7183487763220474,0.18778474821599206,0.0,0.17606018489375908,0.09599999999999988
7.666717767715454,1788958786.9306045,sweep0_home->reach_far,1,0.0,-1.17,1.28575,-0.015,0.0,0.0,-1.1888351440429688,1.3253594636917114,-0.052155349403619766,-0.0076699042692780495,0.18605178084677898,0.0,0.17298189375544448,-0.003831525807952811,0.04220398227454398,0.0001618510453549151,0.9991016550353583,0.12807420984857004,0.006492070968333243,0.21678344108400477,-0.06857560408830604,0.03351367703875852,-0.6915422527314573,0.7182920942502201,0.18816212911268507,0.0,0.1758571105417931,0.10075000000000002
7.702083349227905,1788958786.9639618,sweep0_home->reach_far,1,0.0,-1.1657142857142857,1.2812142857142856,-0.009999999999999995,0.0,0.0,-1.1842331886291504,1.3222914934158325,-0.04908738657832146,-0.0076699042692780495,0.18650239433938257,0.0,0.17278092465257677,-0.00383113224439163,0.04456715191916493,0.0001709137322559947,0.9989990301216695,0.1286867362638816,0.0065151937350989,0.21674811165432878,-0.0715198525162313,0.03562357964836372,-0.691285158015506,0.7181508905352484,0.18853811945454857,0.0,0.1756524766385531,0.10549999999999994
7.73681378364563,1788958786.9973192,sweep0_home->reach_far,1,0.0,-1.1614285714285715,1.2766785714285713,-0.0049999999999999906,0.0,0.0,-1.1780972480773926,1.3146215677261353,-0.04295146465301514,-0.0076699042692780495,0.18705852452345179,0.0,0.17350449570069365,-0.0038309851026426854,0.0454190441658946,0.0001741807142617686,0.9989606617085973,0.1293045223754296,0.0065919168619163705,0.2175204301922256,-0.07102176798129137,0.037074950529683695,-0.6916367577106468,0.7177882361111371,0.18891271274012794,0.0,0.17544629076758156,0.11024999999999986
7.771908283233643,1788958787.0306766,sweep0_home->reach_far,1,0.0,-1.1571428571428573,1.2721428571428572,0.0,0.0,0.0,-1.1750292778015137,1.306951642036438,-0.03988350182771683,-0.0076699042692780495,0.18754449182870622,0.0,0.17410797113324128,-0.0038308256661431736,0.04632440139157785,0.00017765273290785803,0.9989190873388766,0.1297889858490774,0.006669632345536115,0.218504162366023,-0.06975551518284273,0.03768422849886686,-0.6918906544965393,0.7176359726521324,0.1892859025083844,0.0,0.17523856053936568,0.11499999999999999
7.806600093841553,1788958787.064034,sweep0_home->reach_far,1,0.0,-1.1528571428571428,1.267607142857143,0.0050000000000000044,0.0,0.0,-1.1719613075256348,1.3008157014846802,-0.03681553900241852,-0.0076699042692780495,0.18787442571192253,0.0,0.1744539873241659,-0.0038306419302514124,0.04734623072590282,0.00018157141870530215,0.9988711767041192,0.13006847667499866,0.00673749494183592,0.21917795984795208,-0.07044099604755909,0.03850060992778341,-0.6922541126918687,0.7171750222729529,0.1896576823388061,0.0,0.17502929359112682,0.11975000000000013
