dir,q_waist,q_shoulder,q_elbow,q_wrist_angle,q_wrist_rotate,target_q_waist,target_q_shoulder,target_q_elbow,target_q_wrist_angle,target_q_wrist_rotate,measured_effort_waist,measured_effort_shoulder,measured_effort_elbow,measured_effort_wrist_angle,measured_effort_wrist_rotate,pwm_waist,pwm_shoulder,pwm_elbow,pwm_wrist_angle,pwm_wrist_rotate,tau_waist,tau_shoulder,tau_elbow,tau_wrist_angle,tau_wrist_rotate
1.0,0.0015339808305725455,-0.006225932191838784,0.603725855121303,-0.37526419505793207,-0.0015339808305725455,0.0,0.0,0.6,-0.4,0.0,-13.450000762939453,-574.4409693266717,-456.6921650747235,-479.6528670064519,10.760000228881836,-4.090615272521973,-208.50846481179474,-169.38608506842746,-159.0773679855533,4.0935918276078525,-6.195712906320781e-21,-0.8827875297863573,-0.6252354056954352,-0.18630203592215752,1.4882788408581634e-05
-1.0,0.0015339808305725455,-0.04973468460263533,0.5572123276011626,-0.4157088100910187,-0.0015339808305725455,0.0,0.0,0.6,-0.4,0.0,-13.450000762939453,-246.4758702157886,-147.36230211579397,-153.3300018310547,10.760000228881836,-4.090615272521973,-88.16306305320732,-52.241421577556096,-51.96459075896079,4.093654021548988,-5.283116859528695e-21,-0.8658244606436813,-0.652022675212458,-0.1877094835442956,1.5193755966695311e-05
1.0,0.0,-0.00920388475060463,0.5997865200042725,-0.13192234933376312,-0.0015339808305725455,0.0,0.0,0.6,-0.15000000000000002,0.0,0.0,-544.5251869458831,-422.33001708984375,-411.57000732421875,10.760000228881836,-6.631571546511939e-14,-198.06491047333054,-156.73309656994738,-136.07421306267605,4.0933514783499465,-1.7194768829262297e-19,-0.872974910229242,-0.6168720648575887,-0.1757342949608064,1.3681029139511752e-05
-1.0,0.0,-0.05008514477556267,0.5574842700351044,-0.1651375386189581,-0.0015339808305725455,0.0,0.0,0.6,-0.15000000000000002,0.0,0.0,-284.3608826674177,-145.53538497943853,-151.37546822194304,10.760000228881836,-6.629660249976744e-14,-85.91611269680591,-51.30204985429882,-50.78629805625503,4.093489998411665,-4.4878999102961933e-20,-0.8614933932249601,-0.6464765316733878,-0.18221489747772315,1.4373708074162111e-05
1.0,0.0015339808305725455,-0.0076699042692780495,0.5982372141658292,0.11811652034521103,-0.0015339808305725455,0.0,0.0,0.6,0.09999999999999998,0.0,-13.450000762939453,-535.2999226430828,-397.3240866595589,-376.6000061035156,10.760000228881836,-4.090615272521973,-197.48279612981077,-147.26571616871223,-125.2821873414808,4.09293210520812,4.8415176600612845e-20,-0.8546504841023319,-0.5959469734737743,-0.1539429376102014,1.1584163431055332e-05
-1.0,0.0015339808305725455,-0.05063668865426798,0.5574497984589709,0.08436894416809082,-0.0015339808305725455,0.0,0.0,0.6,0.09999999999999998,0.0,-13.450000762939453,-222.406922891643,-132.48165859265274,-123.74000549316406,10.760000228881836,-4.090615272521973,-80.79046423566427,-47.300733709386854,-41.05441750035805,4.093148967790119,-7.171334126216932e-20,-0.846359398753202,-0.6305045329317222,-0.1654749678353962,1.2668525210167283e-05
1.0,0.0015339808305725455,-0.004586602568160743,0.607456386089325,0.3665907257795334,-0.0015339808305725455,0.0,0.0,0.6,0.35,0.0,-13.450000762939453,-535.7403979492187,-436.49957443237304,-314.44083572387694,10.760000228881836,-4.090615272521973,-197.59905955903778,-162.87996898315438,-104.7632147791534,4.092341697961736,1.8039154798556428e-19,-0.8228624783868422,-0.5607694365030234,-0.1210422851474359,8.632103086836081e-06
-1.0,0.0015339808305725455,-0.049177507986314595,0.5583690404891968,0.3294664865732193,-0.0015339808305725455,0.0,0.0,0.6,0.35,0.0,-13.450000762939453,-215.84224342346192,-156.02000427246094,-41.049401931762695,10.760000228881836,-4.090615272521973,-78.5512200294884,-43.09943202801235,-14.56525632480279,4.092655187951863,-1.1085543697190656e-19,-0.822339095895515,-0.6043723904218422,-0.13872341692390644,1.0199490136904508e-05
1.0,0.0015339808305725455,-0.02454369328916073,0.5876201003789902,0.610583798289299,-0.0015339808305725455,0.0,0.0,0.6,0.6,0.0,-13.450000762939453,-365.873629989624,-287.29537731170655,-217.88999938964844,10.760000228881836,-4.090615272521973,-134.55602766927325,-105.28128500606023,-72.94457491016554,4.091795550601009,-1.0947053810314578e-19,-0.7843355780422104,-0.5422895050373266,-0.08943136855369983,5.901336421922478e-06
-1.0,0.0015339808305725455,-0.048884387789631306,0.5613642374376828,0.5906113354900803,-0.0015339808305725455,0.0,0.0,0.6,0.6,0.0,-13.450000762939453,-195.2315394369404,-117.812597715304,-75.31999969482422,10.760000228881836,-4.090615272521973,-69.97875628430857,-41.6494632704661,-25.384583436456854,4.091990958577656,-4.830096991109541e-20,-0.7853745059741563,-0.5672662078650499,-0.10084203765187646,6.8784302583181154e-06
1.0,0.0015339808305725455,-0.023254536840126402,0.9112305137284676,-0.3804272413253784,-0.0015339808305725455,0.0,0.0,0.9,-0.4,0.0,-13.450000762939453,-351.9305005156786,-425.87867215506157,-416.95001220703125,10.760000228881836,-4.090615272521973,-129.00126657538922,-159.19424572226995,-138.34264184909043,4.093282136860378,-3.7408861585719845e-21,-0.7490748444675397,-0.5065269246533612,-0.1722971032659078,1.3334307560926557e-05
-1.0,0.0015339808305725455,-0.047706611798646,0.8620818830310331,-0.41724279522895813,-0.0015339808305725455,0.0,0.0,0.9,-0.4,0.0,-13.450000762939453,-225.10363782866023,-104.8294043380223,-129.1199951171875,10.760000228881836,-4.090615272521973,-66.85043474210316,-37.41876182459904,-43.748851693373965,4.093429377472519,2.7506892664143393e-20,-0.7610512152447652,-0.5432695254502727,-0.17945927412649496,1.4070524752928504e-05
1.0,0.0015339808305725455,-0.022749260916710645,0.8866409063339233,-0.1288543939590454,-0.0015339808305725455,0.0,0.0,0.9,-0.15000000000000002,0.0,-13.450000762939453,-352.1784395939402,-247.48001098632812,-395.4300231933594,10.760000228881836,-4.090615272521973,-127.96737510633275,-90.7881735524703,-131.91744340295955,4.092878954464906,-4.688396098560132e-20,-0.7396771292435664,-0.49573103213156666,-0.15105747465689798,1.1318331288873258e-05
-1.0,0.001549320638878271,-0.04752272553741932,0.8620972037315369,-0.16260196268558502,-0.0015339808305725455,0.0,0.0,0.9,-0.15000000000000002,0.0,-13.450000762939453,-177.59380767822265,-99.2609992980957,-137.19000244140625,10.760000228881836,-4.131521425247192,-62.754896486414246,-32.51807088542532,-46.28675343112014,4.093040953803517,2.625802136488331e-20,-0.7430663128458757,-0.5238918456765179,-0.15978416047354657,1.2128424176744681e-05
